transit_timestamp,station_complex,y,forecast,model,staff_required,staff_actual
2024-12-27 15:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",6381.0,5178.793749579869,GradientBoosting,20.715174998319476,25.524
2024-12-27 16:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",6932.0,5752.549175971872,GradientBoosting,23.010196703887488,27.728
2024-12-27 17:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",6075.0,6259.092587040334,GradientBoosting,25.036370348161338,24.3
2024-12-27 18:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5997.0,5634.593662186564,GradientBoosting,22.538374648746256,23.988
2024-12-27 19:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5372.0,4849.829094078578,GradientBoosting,19.399316376314314,21.488
2024-12-27 20:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5075.0,4845.006151446116,GradientBoosting,19.380024605784463,20.3
2024-12-27 21:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5302.0,5229.012034367447,GradientBoosting,20.916048137469787,21.208
2024-12-27 22:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5620.0,5778.434946575511,GradientBoosting,23.113739786302045,22.48
2024-12-27 23:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",3472.0,3761.2672924983763,GradientBoosting,15.045069169993505,13.888
2024-12-28 00:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",2193.0,2083.098178948026,GradientBoosting,8.332392715792105,8.772
2024-12-28 01:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",1035.0,1261.0440637396364,GradientBoosting,5.044176254958545,4.14
2024-12-28 02:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",438.0,528.5095803279636,GradientBoosting,2.1140383213118543,1.752
2024-12-28 03:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",293.0,264.9106060046834,GradientBoosting,1.0596424240187337,1.172
2024-12-28 04:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",218.0,136.93283908014755,GradientBoosting,0.5477313563205902,0.872
2024-12-28 05:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",187.0,416.29179078438233,GradientBoosting,1.6651671631375293,0.748
2024-12-28 06:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",581.0,1107.2836714978816,GradientBoosting,4.429134685991526,2.324
2024-12-28 07:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",1029.0,2458.970291230971,GradientBoosting,9.835881164923883,4.116
2024-12-28 08:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",2005.0,2332.567034115696,GradientBoosting,9.330268136462784,8.02
2024-12-28 09:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",3564.0,3309.3121779791145,GradientBoosting,13.237248711916457,14.256
2024-12-28 10:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",3262.0,3461.08112919453,GradientBoosting,13.844324516778121,13.048
2024-12-28 11:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",4397.0,3869.6050718058145,GradientBoosting,15.478420287223258,17.588
2024-12-28 12:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",3978.0,3831.9247981072226,GradientBoosting,15.32769919242889,15.912
2024-12-28 13:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",4587.0,3911.5043921982583,GradientBoosting,15.646017568793033,18.348
2024-12-28 14:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",3517.0,4367.915888027929,GradientBoosting,17.471663552111718,14.068
2024-12-28 15:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",4824.0,3570.775395054077,GradientBoosting,14.283101580216307,19.296
2024-12-28 16:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5394.0,6033.4313384142415,GradientBoosting,24.133725353656967,21.576
2024-12-28 17:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",6138.0,6066.2266084310995,GradientBoosting,24.2649064337244,24.552
2024-12-28 18:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",6930.0,5284.926441122635,GradientBoosting,21.13970576449054,27.72
2024-12-28 19:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5944.0,4311.462803412449,GradientBoosting,17.245851213649797,23.776
2024-12-28 20:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",4971.0,3953.1363169566307,GradientBoosting,15.812545267826524,19.884
2024-12-28 21:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5741.0,4235.358926677961,GradientBoosting,16.941435706711843,22.964
2024-12-28 22:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5590.0,3666.3653795540713,GradientBoosting,14.665461518216285,22.36
2024-12-28 23:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",2206.0,1994.841563457766,GradientBoosting,7.9793662538310635,8.824
2024-12-29 00:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",1706.0,978.8358874702507,GradientBoosting,3.9153435498810025,6.824
2024-12-29 01:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",708.0,580.93351920244,GradientBoosting,2.3237340768097603,2.832
2024-12-29 02:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",313.0,342.18808262122116,GradientBoosting,1.3687523304848845,1.252
2024-12-29 03:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",179.0,152.42333755020172,GradientBoosting,0.6096933502008068,0.716
2024-12-29 04:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",238.0,429.1444422531078,GradientBoosting,1.716577769012431,0.952
2024-12-29 05:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",1644.0,1830.5106211059103,GradientBoosting,7.322042484423641,6.576
2024-12-29 06:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",4270.0,4329.007932829804,GradientBoosting,17.316031731319217,17.08
2024-12-29 07:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",4066.0,5604.166952226924,GradientBoosting,22.416667808907697,16.264
2024-12-29 08:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",6019.0,7775.389627387374,GradientBoosting,31.1015585095495,24.076
2024-12-29 09:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5593.0,5879.915443608668,GradientBoosting,23.519661774434674,22.372
2024-12-29 10:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",4998.0,4568.649107263405,GradientBoosting,18.27459642905362,19.992
2024-12-29 11:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5289.0,3287.5917322837877,GradientBoosting,13.150366929135151,21.156
2024-12-29 12:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",4530.0,3698.0293887460753,GradientBoosting,14.792117554984301,18.12
2024-12-29 13:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5695.0,4234.9218281357225,GradientBoosting,16.93968731254289,22.78
2024-12-29 14:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",6064.0,4592.894497781832,GradientBoosting,18.371577991127328,24.256
2024-12-29 15:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",6144.0,5161.645556742859,GradientBoosting,20.646582226971436,24.576
2024-12-29 16:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",8349.0,6525.386455633466,GradientBoosting,26.10154582253386,33.396
2024-12-29 17:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",7788.0,8265.416552347539,GradientBoosting,33.061666209390154,31.152
2024-12-29 18:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",7564.0,8497.598693268983,GradientBoosting,33.990394773075934,30.256
2024-12-29 19:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5403.0,5857.657459674161,GradientBoosting,23.430629838696646,21.612
2024-12-29 20:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5818.0,4261.338522173371,GradientBoosting,17.045354088693482,23.272
2024-12-29 21:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",6540.0,4781.232536191831,GradientBoosting,19.124930144767323,26.16
2024-12-29 22:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",6568.0,5081.796405334253,GradientBoosting,20.327185621337012,26.272
2024-12-29 23:00:00,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",3544.0,2599.595297782658,GradientBoosting,10.398381191130632,14.176
